detector number; partition number; start time; end time; no of events inside; exposure; p0;p1;p2 
13; 7; 1.3784e+09; 1.38124e+09; 0; 0.133119; 13.6881; 0.658774; 2.53175e-06
13; 8; 1.38132e+09; 1.38297e+09; 0; 0.0812034; 14.0837; 0.626849; 0.00359352
13; 9; 1.38306e+09; 1.38383e+09; 0; 0.0473799; 13.5607; 0.656848; 0.00527733
13; 10; 1.38503e+09; 1.38547e+09; 0; 0.0276436; 18.3551; 0.641507; -0.00531979
13; 11; 1.38574e+09; 1.38586e+09; 0; 0.00780915; 15.9595; 0.672533; -0.00352471
13; 12; 1.38937e+09; 1.38977e+09; 0; 0.0269059; 17.7651; 0.699853; 9.74402e-06
13; 13; 1.39057e+09; 1.39403e+09; 0; 0.225501; 16.2657; 0.755528; 1.10633e-05
13; 14; 1.39412e+09; 1.39643e+09; 0; 0.15483; 15.8911; 0.700342; 1.30532e-06
13; 15; 1.39655e+09; 1.39832e+09; 0; 0.107463; 15.8579; 0.65076; -1.87819e-07
13; 16; 1.39851e+09; 1.40267e+09; 0; 0.268103; 20.7866; 0.668745; -1.92679e-07
13; 17; 1.40319e+09; 1.40984e+09; 0; 0.434305; 21.1271; 0.623499; 0.00362862
13; 18; 1.40993e+09; 1.41214e+09; 0; 0.141717; 16.2172; 0.600121; 0.00362896
13; 19; 1.41227e+09; 1.42329e+09; 0; 0.601854; 15.8987; 0.643701; 4.10212e-07
13; 20; 1.42489e+09; 1.43074e+09; 0; 0.290206; 15.6476; 0.680842; 2.84618e-07
13; 21; 1.43092e+09; 1.44604e+09; 0; 0.913738; 15.5778; 0.711352; 5.27848e-07
13; 22; 1.44639e+09; 1.4557e+09; 0; 0.585745; 16.1837; 0.684808; -1.25553e-08
13; 23; 1.45611e+09; 1.46583e+09; 0; 0.563159; 15.7395; 0.635041; 0.00474436
13; 24; 1.46643e+09; 1.47513e+09; 0; 0.446192; 16.4344; 0.57354; 0.00505771
13; 25; 1.47541e+09; 1.49061e+09; 0; 0.833434; 17.6642; 0.436665; 0.0145232
13; 26; 1.49527e+09; 1.50122e+09; 0; 0.344487; 16.6629; 0.384634; 0.0155685
13; 27; 1.50152e+09; 1.51915e+09; 0; 0.94324; 15.3036; 0.36246; 0.012029
14; 0; 1.36274e+09; 1.36552e+09; 0; 0.180318; 14.124; 0.738631; 3.50925e-06
14; 1; 1.36561e+09; 1.37148e+09; 0; 0.388337; 14.864; 0.732324; 5.23832e-07
14; 2; 1.37335e+09; 1.37338e+09; 0; 0.00196821; 11.0511; 0.718946; -3.23353e-07
14; 3; 1.37356e+09; 1.37526e+09; 0; 0.114261; 11.7164; 0.738449; -0.0025418
14; 4; 1.37536e+09; 1.37605e+09; 0; 0.0469871; 10.9288; 0.724263; 0.00250351
14; 5; 1.37632e+09; 1.37752e+09; 0; 0.0685797; 10.6227; 0.724098; 0.00504501
14; 6; 1.37762e+09; 1.37784e+09; 0; 0.0147556; 9.84223; 0.775967; 0.00434333
14; 7; 1.3784e+09; 1.38124e+09; 0; 0.134157; 8.79894; 0.75408; 0.00804024
14; 8; 1.38132e+09; 1.38297e+09; 0; 0.0818366; 6.32922; 0.847307; 0.00369624
14; 9; 1.38306e+09; 1.38383e+09; 0; 0.0477494; 4.66417; 1.00293; 0.0110011
14; 10; 1.38503e+09; 1.38547e+09; 0; 0.0278591; 14.3857; 0.601901; 5.02689e-07
14; 11; 1.38574e+09; 1.38586e+09; 0; 0.00787004; 13.8019; 0.577596; -2.94785e-08
14; 12; 1.38937e+09; 1.38977e+09; 0; 0.0271157; 15.3355; 0.531445; 0.0046594
14; 13; 1.39057e+09; 1.39403e+09; 0; 0.22726; 13.8528; 0.571614; 0.00466055
14; 14; 1.39412e+09; 1.39643e+09; 0; 0.156037; 12.5823; 0.628051; 2.06478e-06
14; 15; 1.39655e+09; 1.39832e+09; 0; 0.108301; 13.0999; 0.603513; 3.96445e-08
14; 16; 1.39851e+09; 1.40267e+09; 0; 0.270194; 17.4573; 0.633018; 2.74644e-07
14; 17; 1.40319e+09; 1.40984e+09; 0; 0.437692; 16.4429; 0.668796; 0.00243027
14; 18; 1.40993e+09; 1.41214e+09; 0; 0.142822; 11.071; 0.675069; 0.00486004
14; 19; 1.41227e+09; 1.42329e+09; 0; 0.606547; 11.8162; 0.641194; 0.00243026
14; 20; 1.42489e+09; 1.43074e+09; 0; 0.292469; 13.8356; 0.611345; 2.36698e-07
14; 21; 1.43092e+09; 1.44604e+09; 0; 0.920863; 14.0072; 0.652564; -9.67731e-08
14; 22; 1.44639e+09; 1.4557e+09; 0; 0.590312; 15.1736; 0.651058; 7.80336e-07
14; 23; 1.45611e+09; 1.46583e+09; 0; 0.56755; 15.3212; 0.663666; 1.70496e-06
14; 24; 1.46643e+09; 1.47513e+09; 0; 0.449671; 14.7836; 0.623593; 1.13015e-06
14; 25; 1.47541e+09; 1.49061e+09; 0; 0.839933; 14.7211; 0.654852; 0.000500169
14; 26; 1.49527e+09; 1.50122e+09; 0; 0.347173; 13.8242; 0.64218; 0.001
14; 27; 1.50152e+09; 1.51915e+09; 0; 0.950595; 14.0815; 0.609274; 0.001
15; 0; 1.36274e+09; 1.36552e+09; 0; 0.179106; 11.9141; 0.599086; 1.27535e-07
15; 1; 1.36561e+09; 1.37148e+09; 0; 0.385727; 12.0196; 0.593748; -2.38258e-07
15; 2; 1.37335e+09; 1.37338e+09; 0; 0.00195498; 13.475; 0.492035; 5.3764e-07
15; 3; 1.37356e+09; 1.37526e+09; 0; 0.113493; 12.1683; 0.528756; -4.06691e-07
15; 4; 1.37536e+09; 1.37605e+09; 0; 0.0466713; 10.8326; 0.57072; 0.00156993
15; 5; 1.37632e+09; 1.37752e+09; 0; 0.0681187; 10.6799; 0.61346; 0.00157128
15; 6; 1.37762e+09; 1.37784e+09; 0; 0.0146564; 10.604; 0.595849; 1.13989e-06
15; 7; 1.3784e+09; 1.38124e+09; 0; 0.133255; 10.6039; 0.568741; 1.21741e-07
15; 8; 1.38132e+09; 1.38297e+09; 0; 0.0812865; 11.1907; 0.568201; 2.29598e-07
15; 9; 1.38306e+09; 1.38383e+09; 0; 0.0474284; 10.3997; 0.641789; 6.30065e-07
15; 10; 1.38503e+09; 1.38547e+09; 0; 0.0276719; 15.7764; 0.511404; 0.000398028
15; 11; 1.38574e+09; 1.38586e+09; 0; 0.00781714; 15.1833; 0.484439; 0.000399277
15; 12; 1.38937e+09; 1.38977e+09; 0; 0.0269335; 15.5919; 0.515274; 0.00371734
15; 13; 1.39057e+09; 1.39403e+09; 0; 0.225732; 15.6697; 0.480191; 0.00371737
15; 14; 1.39412e+09; 1.39643e+09; 0; 0.154989; 14.8856; 0.492827; 1.23571e-07
15; 15; 1.39655e+09; 1.39832e+09; 0; 0.107573; 14.4206; 0.495521; 5.65181e-09
15; 16; 1.39851e+09; 1.40267e+09; 0; 0.268378; 17.3904; 0.522673; 0.00230023
15; 17; 1.40319e+09; 1.40984e+09; 0; 0.43475; 17.0552; 0.534148; 0.00230022
15; 18; 1.40993e+09; 1.41214e+09; 0; 0.141862; 13.7503; 0.51847; -3.14393e-08
15; 19; 1.41227e+09; 1.42329e+09; 0; 0.60247; 14.0113; 0.523266; -5.73925e-08
15; 20; 1.42489e+09; 1.43074e+09; 0; 0.290503; 15.2356; 0.538274; -6.13515e-07
15; 21; 1.43092e+09; 1.44604e+09; 0; 0.914674; 15.6573; 0.532911; 1.97441e-06
15; 22; 1.44639e+09; 1.4557e+09; 0; 0.586345; 15.938; 0.5116; 2.07746e-06
15; 23; 1.45611e+09; 1.46583e+09; 0; 0.563735; 15.9249; 0.556348; 1.18992e-06
15; 24; 1.46643e+09; 1.47513e+09; 0; 0.446649; 14.4172; 0.587637; 7.63936e-07
15; 25; 1.47541e+09; 1.49061e+09; 0; 0.834288; 15.2792; 0.596121; 0.000500666
15; 26; 1.49527e+09; 1.50122e+09; 0; 0.344839; 14.9495; 0.541133; 0.001
15; 27; 1.50152e+09; 1.51915e+09; 0; 0.944206; 18.7405; 0.554949; 0.001
16; 0; 1.36274e+09; 1.36552e+09; 0; 0.180284; 22.6257; 0.737041; 3.11674e-07
16; 1; 1.36561e+09; 1.37148e+09; 0; 0.388265; 22.8351; 0.730674; 3.01653e-07
16; 2; 1.37335e+09; 1.37338e+09; 0; 0.00196784; 21.0801; 0.696038; 1.12555e-06
16; 3; 1.37356e+09; 1.37526e+09; 0; 0.11424; 21.4008; 0.764449; 8.02641e-07
16; 4; 1.37536e+09; 1.37605e+09; 0; 0.0469783; 20.1664; 0.844194; -3.06385e-07
16; 5; 1.37632e+09; 1.37752e+09; 0; 0.0685669; 19.292; 0.886668; 1.47304e-06
16; 6; 1.37762e+09; 1.37784e+09; 0; 0.0147528; 19.2097; 0.861637; 1.64362e-06
16; 7; 1.3784e+09; 1.38124e+09; 0; 0.134132; 19.2198; 0.801953; 2.32907e-06
16; 8; 1.38132e+09; 1.38297e+09; 0; 0.0818213; 20.159; 0.871748; 2.38258e-06
16; 9; 1.38306e+09; 1.38383e+09; 0; 0.0477405; 19.7003; 0.949861; 0.00137111
16; 10; 1.38503e+09; 1.38547e+09; 0; 0.027854; 21.3233; 0.780588; 1.41932e-06
16; 11; 1.38574e+09; 1.38586e+09; 0; 0.00786857; 20.5379; 0.731523; 1.72186e-06
16; 12; 1.38937e+09; 1.38977e+09; 0; 0.0271107; 21.4197; 0.632837; 3.95397e-07
16; 13; 1.40993e+09; 1.41214e+09; 0; 0.142795; 17.9209; 0.714126; 1.40032e-06
16; 14; 1.41227e+09; 1.42329e+09; 0; 0.606434; 18.537; 0.679187; 0.00391944
16; 15; 1.42489e+09; 1.43074e+09; 0; 0.292414; 19.2857; 0.752889; 1.33144e-06
16; 16; 1.43092e+09; 1.44604e+09; 0; 0.920692; 20.4652; 0.714597; 1.56238e-06
16; 17; 1.44639e+09; 1.4557e+09; 0; 0.590202; 21.2164; 0.69774; 2.62107e-07
16; 18; 1.45611e+09; 1.46583e+09; 0; 0.567444; 18.6617; 0.790603; 2.01383e-07
16; 19; 1.46643e+09; 1.47513e+09; 0; 0.449587; 20.6134; 0.753126; -8.02314e-07
16; 20; 1.47541e+09; 1.49061e+09; 0; 0.839777; 23.6526; 0.776563; 0.0016586
17; 0; 1.36274e+09; 1.36552e+09; 0; 0.185047; 12.2867; 0.7674; 0.0115217
17; 1; 1.36561e+09; 1.37149e+09; 0; 0.387229; 11.8525; 0.777412; 0.0115218
17; 2; 1.37335e+09; 1.37338e+09; 0; 0.00195575; 10.3697; 0.84486; -1.00039e-07
17; 3; 1.37356e+09; 1.37526e+09; 0; 0.113539; 9.54771; 0.878504; 6.06757e-07
17; 4; 1.37536e+09; 1.37605e+09; 0; 0.0466876; 11.0712; 0.801037; 0.0057892
17; 5; 1.37632e+09; 1.37752e+09; 0; 0.0788927; 11.6181; 0.801027; 0.00877488
17; 6; 1.37762e+09; 1.37784e+09; 0; 0.0146621; 10.6416; 0.878486; 0.00597196
17; 7; 1.3784e+09; 1.38124e+09; 0; 0.135244; 10.5728; 0.847109; 0.00862428
17; 8; 1.38132e+09; 1.38297e+09; 0; 0.0855474; 9.93936; 0.851967; 0.0104141
17; 9; 1.38306e+09; 1.38383e+09; 0; 0.0474372; 8.36407; 0.918452; 0.00477685
17; 10; 1.38503e+09; 1.38547e+09; 0; 0.0284908; 12.8244; 0.790273; -2.83096e-07
17; 11; 1.38574e+09; 1.38586e+09; 0; 0.00782022; 11.6785; 0.763778; 0.000733244
17; 12; 1.38937e+09; 1.38977e+09; 0; 0.0269399; 14.4183; 0.728854; 0.00451232
17; 13; 1.39057e+09; 1.39403e+09; 0; 0.226601; 13.2885; 0.758485; 0.00641461
17; 14; 1.39412e+09; 1.39643e+09; 0; 0.15497; 12.3839; 0.74714; 0.00619055
17; 15; 1.39655e+09; 1.39832e+09; 0; 0.108236; 19.623; 0.781985; 0.00428722
17; 16; 1.39851e+09; 1.40273e+09; 0; 0.280354; 25.0421; 0.795707; -3.56789e-07
17; 17; 1.40319e+09; 1.40984e+09; 0; 0.430992; 23.2025; 0.75363; 1.04385e-06
17; 18; 1.40993e+09; 1.41215e+09; 0; 0.142751; 17.2914; 0.728281; 0.00339769
17; 19; 1.41227e+09; 1.42329e+09; 0; 0.608755; 11.2106; 0.736423; 0.0033994
17; 20; 1.42489e+09; 1.43075e+09; 0; 0.288407; 12.3896; 0.712055; 0.00291963
17; 21; 1.43092e+09; 1.44604e+09; 0; 0.878566; 14.061; 0.654853; 0.00766589
17; 22; 1.44639e+09; 1.4557e+09; 0; 0.559857; 14.1096; 0.659655; 0.00990612
17; 23; 1.45613e+09; 1.46583e+09; 0; 0.500018; 11.7255; 0.723299; 0.0117527
17; 24; 1.46643e+09; 1.47513e+09; 0; 0.474014; 13.2417; 0.697186; 0.0103192
17; 25; 1.47541e+09; 1.49061e+09; 0; 0.873649; 14.2758; 0.666628; 0.0104921
17; 26; 1.53235e+09; 1.5328e+09; 0; 0.0215857; 15.7802; 0.338374; 0.0106955
18; 0; 1.36274e+09; 1.36552e+09; 0; 0.185199; 10.4237; 0.420544; 0.00913797
18; 1; 1.36561e+09; 1.37149e+09; 0; 0.387546; 10.6295; 0.68309; 0.00461571
18; 2; 1.37335e+09; 1.37338e+09; 0; 0.00195735; 11.8648; 0.72513; 0.00212244
18; 3; 1.37356e+09; 1.37526e+09; 0; 0.113632; 12.8726; 0.514185; 0.00424484
18; 4; 1.37536e+09; 1.37605e+09; 0; 0.0467258; 12.8915; 0.451069; -0.00203164
18; 5; 1.37632e+09; 1.37752e+09; 0; 0.0789573; 12.9358; 0.434748; -0.00187808
18; 6; 1.37762e+09; 1.37784e+09; 0; 0.0146741; 11.5847; 0.493808; -0.000934766
18; 7; 1.3784e+09; 1.38124e+09; 0; 0.135354; 9.91183; 0.514191; -0.00512332
18; 8; 1.38132e+09; 1.38297e+09; 0; 0.0856174; 9.61536; 0.522311; -0.00382515
18; 9; 1.38306e+09; 1.38383e+09; 0; 0.047476; 10.5358; 0.445653; -0.00790103
18; 10; 1.38503e+09; 1.38547e+09; 0; 0.0285141; 11.9071; 0.613725; 8.24142e-09
18; 11; 1.38574e+09; 1.38586e+09; 0; 0.00782662; 11.4638; 0.580315; 7.31383e-07
18; 12; 1.38937e+09; 1.38977e+09; 0; 0.0269619; 11.8579; 0.495083; -0.00389642
18; 13; 1.39057e+09; 1.39403e+09; 0; 0.226786; 11.596; 0.490549; -0.00328751
18; 14; 1.39412e+09; 1.39643e+09; 0; 0.155097; 11.1739; 0.517018; 0.00121695
18; 15; 1.39655e+09; 1.39832e+09; 0; 0.108324; 22.7149; 0.258536; 0.00522376
18; 16; 1.39851e+09; 1.40273e+09; 0; 0.280583; 31.9418; 0.176802; 0.0101283
18; 17; 1.40319e+09; 1.40984e+09; 0; 0.431345; 29.6277; 0.35355; 0.011026
18; 18; 1.40993e+09; 1.41215e+09; 0; 0.142868; 19.4492; 0.469507; 0.0040173
18; 19; 1.41227e+09; 1.42329e+09; 0; 0.609253; 10.1432; 0.547382; 0.00152255
18; 20; 1.42489e+09; 1.44604e+09; 0; 1.16793; 11.0635; 0.564203; 0.00438112
18; 21; 1.44639e+09; 1.4557e+09; 0; 0.560315; 12.0338; 0.530351; 0.00219075
18; 22; 1.45613e+09; 1.46583e+09; 0; 0.500427; 13.1595; 0.5132; 2.59897e-06
18; 23; 1.46643e+09; 1.47513e+09; 0; 0.474402; 13.0041; 0.496499; 3.77639e-07
18; 24; 1.47541e+09; 1.49061e+09; 0; 0.874364; 13.9254; 0.470325; 0.00258419
18; 25; 1.49539e+09; 1.50123e+09; 0; 0.296391; 13.5812; 0.368455; 0.0069965
18; 26; 1.50152e+09; 1.51915e+09; 0; 1.033; 13.0103; 0.333558; 0.00835
18; 27; 1.53235e+09; 1.5328e+09; 0; 0.0216034; 14.6817; 0.183476; 0.0089375
19; 0; 1.36274e+09; 1.36552e+09; 0; 0.185331; 9.8366; 0.369013; 0.00724101
19; 1; 1.36561e+09; 1.37149e+09; 0; 0.387823; 10.6622; 0.363141; 0.00640414
19; 2; 1.37335e+09; 1.37752e+09; 0; 0.241445; 11.0868; 0.3607; 0.00608966
19; 3; 1.37762e+09; 1.37784e+09; 0; 0.0146846; 11.4472; 0.402655; 0.00304437
19; 4; 1.3784e+09; 1.38383e+09; 0; 0.268639; 11.8076; 0.44461; -9.23043e-07
19; 5; 1.38503e+09; 1.38547e+09; 0; 0.0285345; 14.8482; 0.477524; -0.0012343
19; 6; 1.38574e+09; 1.38586e+09; 0; 0.00783221; 14.2129; 0.460869; -0.00123445
19; 7; 1.38937e+09; 1.38977e+09; 0; 0.0269812; 15.144; 0.503256; -6.52493e-08
19; 8; 1.39057e+09; 1.39403e+09; 0; 0.226948; 15.7882; 0.496983; -8.17955e-07
19; 9; 1.39412e+09; 1.39643e+09; 0; 0.155207; 14.9152; 0.523568; 6.9184e-08
19; 10; 1.39655e+09; 1.39832e+09; 0; 0.108402; 15.5031; 0.499335; 6.05189e-07
19; 11; 1.39851e+09; 1.40273e+09; 0; 0.280784; 16.9369; 0.468996; 2.45755e-07
19; 12; 1.40319e+09; 1.40984e+09; 0; 0.431653; 15.5043; 0.461891; 9.79099e-07
19; 13; 1.40993e+09; 1.41215e+09; 0; 0.14297; 14.9536; 0.490099; 8.692e-07
19; 14; 1.41227e+09; 1.42329e+09; 0; 0.609688; 17.3561; 0.484199; 0.0029188
19; 15; 1.42489e+09; 1.43075e+09; 0; 0.28885; 17.8707; 0.553633; 6.01414e-07
19; 16; 1.43092e+09; 1.44604e+09; 0; 0.879913; 19.5236; 0.51486; 0.00149934
19; 17; 1.44639e+09; 1.4557e+09; 0; 0.560715; 19.5658; 0.479872; 0.00149919
19; 18; 1.45613e+09; 1.46583e+09; 0; 0.500785; 19.2869; 0.46231; 2.43489e-07
19; 19; 1.46643e+09; 1.47513e+09; 0; 0.474741; 19.0049; 0.4367; 9.95564e-08
19; 20; 1.47541e+09; 1.49061e+09; 0; 0.874989; 20.113; 0.392361; 0.00257405
19; 21; 1.49539e+09; 1.50123e+09; 0; 0.296603; 18.2438; 0.346112; 0.005395
19; 22; 1.50152e+09; 1.51915e+09; 0; 1.03374; 16.0069; 0.395208; 0.003321
19; 23; 1.53235e+09; 1.5328e+09; 0; 0.0216188; 21.1709; 0.237003; 0.005249
20; 0; 1.36274e+09; 1.36552e+09; 0; 0.185303; 17.4082; 0.648506; 2.31086e-07
20; 1; 1.36561e+09; 1.37149e+09; 0; 0.387764; 18.0136; 0.633604; 0.00173035
20; 2; 1.37335e+09; 1.37338e+09; 0; 0.00195845; 16.9605; 0.619659; 1.18044e-07
20; 3; 1.37356e+09; 1.37526e+09; 0; 0.113696; 16.5566; 0.655122; 5.63456e-08
20; 4; 1.37536e+09; 1.37605e+09; 0; 0.0467521; 17.2936; 0.663842; 0.00156665
20; 5; 1.37632e+09; 1.37752e+09; 0; 0.0790016; 17.9245; 0.678711; 0.00156665
20; 6; 1.37762e+09; 1.37784e+09; 0; 0.0146824; 16.8409; 0.681891; 0.00248942
20; 7; 1.3784e+09; 1.38124e+09; 0; 0.13543; 16.9866; 0.642832; 0.00248956
20; 8; 1.38132e+09; 1.38297e+09; 0; 0.0856655; 17.3544; 0.67977; 5.21172e-07
20; 9; 1.38306e+09; 1.38383e+09; 0; 0.0475027; 16.662; 0.716491; 4.46947e-07
20; 10; 1.38503e+09; 1.38547e+09; 0; 0.0285301; 19.9083; 0.658606; 1.53648e-06
20; 11; 1.38574e+09; 1.38586e+09; 0; 0.00783101; 19.7122; 0.563491; 0.00382911
20; 12; 1.38937e+09; 1.38977e+09; 0; 0.026977; 18.0574; 0.630222; 0.00196415
20; 13; 1.39057e+09; 1.39403e+09; 0; 0.226913; 17.4633; 0.624686; 0.00132898
20; 14; 1.39412e+09; 1.39643e+09; 0; 0.155184; 16.3375; 0.600694; 0.00132904
20; 15; 1.39655e+09; 1.39832e+09; 0; 0.108385; 16.2582; 0.596232; 4.40967e-07
20; 16; 1.39851e+09; 1.40273e+09; 0; 0.280741; 16.0158; 0.608885; 0.000438881
20; 17; 1.40319e+09; 1.40984e+09; 0; 0.431587; 15.8459; 0.605618; 0.000443946
20; 18; 1.40993e+09; 1.41215e+09; 0; 0.142948; 15.7355; 0.601901; 5.53159e-06
20; 19; 1.41227e+09; 1.42329e+09; 0; 0.609595; 15.6119; 0.630641; 2.26275e-07
20; 20; 1.42489e+09; 1.43075e+09; 0; 0.288805; 15.9663; 0.628522; 7.80011e-07
20; 21; 1.43092e+09; 1.44604e+09; 0; 0.879778; 16.721; 0.606847; 1.15078e-07
20; 22; 1.44639e+09; 1.4557e+09; 0; 0.560629; 16.977; 0.593658; 8.91028e-08
20; 23; 1.45613e+09; 1.46583e+09; 0; 0.500709; 21.9792; 0.6425; 2.24838e-07
20; 24; 1.46643e+09; 1.47513e+09; 0; 0.474669; 16.8578; 0.606013; -8.94189e-08
20; 25; 1.47541e+09; 1.49061e+09; 0; 0.874855; 18.0418; 0.601586; 0.000499955
20; 26; 1.49539e+09; 1.50123e+09; 0; 0.296558; 16.6684; 0.475425; 0.005424
20; 27; 1.50152e+09; 1.51915e+09; 0; 1.03358; 13.1822; 0.457279; 0.006333
20; 28; 1.53235e+09; 1.5328e+09; 0; 0.0216155; 18.2749; 0.336288; 0.009853
21; 0; 1.36274e+09; 1.36552e+09; 0; 0.184965; 8.61523; 0.583374; 0.000552248
21; 1; 1.36561e+09; 1.37149e+09; 0; 0.385104; 8.61492; 0.567391; 0.000552299
21; 2; 1.37335e+09; 1.37338e+09; 0; 0.00195489; 9.36522; 0.581157; 4.73241e-07
21; 3; 1.37356e+09; 1.37526e+09; 0; 0.113489; 9.23213; 0.565595; 7.26227e-07
21; 4; 1.37536e+09; 1.37605e+09; 0; 0.0466669; 9.69927; 0.510307; 0.00220652
21; 5; 1.37632e+09; 1.37752e+09; 0; 0.0690879; 9.69325; 0.539799; 0.0022063
21; 6; 1.37762e+09; 1.37784e+09; 0; 0.0146557; 9.15433; 0.591183; 0.00294262
21; 7; 1.3784e+09; 1.38124e+09; 0; 0.135184; 9.70653; 0.523707; 0.00294259
21; 8; 1.38132e+09; 1.38297e+09; 0; 0.0855095; 9.81785; 0.52644; 0.00173604
21; 9; 1.38306e+09; 1.38383e+09; 0; 0.0474162; 9.31394; 0.575404; 0.00347216
21; 10; 1.38503e+09; 1.38547e+09; 0; 0.0280617; 11.6382; 0.584858; 1.38543e-08
21; 11; 1.38574e+09; 1.38586e+09; 0; 0.00781676; 11.2155; 0.549626; 6.94839e-09
21; 12; 1.38937e+09; 1.39643e+09; 0; 0.408338; 10.4255; 0.550632; -6.35759e-07
21; 13; 1.39655e+09; 1.39832e+09; 0; 0.107555; 11.8907; 0.552355; -3.19865e-07
21; 14; 1.39851e+09; 1.40273e+09; 0; 0.280222; 13.3819; 0.549176; 0.00264305
21; 15; 1.40319e+09; 1.40984e+09; 0; 0.433627; 11.5701; 0.516748; 0.00264308
21; 16; 1.40993e+09; 1.41214e+09; 0; 0.140472; 10.2019; 0.4798; -2.84532e-07
21; 17; 1.41227e+09; 1.42329e+09; 0; 0.609826; 10.6714; 0.470378; -6.34429e-07
21; 18; 1.42489e+09; 1.43075e+09; 0; 0.291976; 10.4794; 0.497603; -1.29035e-05
21; 19; 1.43092e+09; 1.44604e+09; 0; 0.916791; 11.1306; 0.463712; 0.00239509
21; 20; 1.44639e+09; 1.4557e+09; 0; 0.588435; 11.8152; 0.434438; 0.00240149
21; 21; 1.45595e+09; 1.46583e+09; 0; 0.541768; 11.56; 0.450985; 2.41524e-06
21; 22; 1.46643e+09; 1.47513e+09; 0; 0.485729; 11.8487; 0.439056; -9.28016e-08
21; 23; 1.47541e+09; 1.48786e+09; 0; 0.710423; 12.2319; 0.422569; 0.00136195
21; 24; 1.49529e+09; 1.50123e+09; 0; 0.306854; 11.9552; 0.323157; 0.0054105
21; 25; 1.50152e+09; 1.51915e+09; 0; 1.02126; 11.7443; 0.318865; 0.0070415
21; 26; 1.53235e+09; 1.5328e+09; 0; 0.0215762; 11.1382; 0.381752; 0.003401
22; 0; 1.36274e+09; 1.36552e+09; 0; 0.184562; 15.098; 0.41363; 0.00637076
22; 1; 1.36561e+09; 1.37149e+09; 0; 0.384263; 15.4253; 0.418772; 0.0060222
22; 2; 1.37335e+09; 1.37338e+09; 0; 0.00195062; 18.8469; 0.709473; -8.40763e-09
22; 3; 1.37356e+09; 1.37526e+09; 0; 0.113241; 17.094; 0.717205; -2.79839e-07
22; 4; 1.37536e+09; 1.37605e+09; 0; 0.0465651; 17.1714; 0.646999; -6.21034e-07
22; 5; 1.37632e+09; 1.37752e+09; 0; 0.0689372; 17.6295; 0.633286; -3.07853e-07
22; 6; 1.37762e+09; 1.37784e+09; 0; 0.0146237; 17.5264; 0.606597; -0.00103267
22; 7; 1.3784e+09; 1.38124e+09; 0; 0.134889; 18.843; 0.551614; -0.00103271
22; 8; 1.38132e+09; 1.38297e+09; 0; 0.0853229; 17.9897; 0.669074; -1.67791e-07
22; 9; 1.38306e+09; 1.38383e+09; 0; 0.0473127; 16.9155; 0.7091; -1.9908e-07
22; 10; 1.38503e+09; 1.38547e+09; 0; 0.0280005; 19.2648; 0.683638; -1.19279e-07
22; 11; 1.38574e+09; 1.38586e+09; 0; 0.0077997; 18.1939; 0.686459; -3.87118e-07
22; 12; 1.38937e+09; 1.38977e+09; 0; 0.0268691; 19.9454; 0.638562; -3.63096e-07
22; 13; 1.39057e+09; 1.39403e+09; 0; 0.226015; 19.5384; 0.655264; -4.77792e-07
22; 14; 1.39412e+09; 1.39643e+09; 0; 0.154563; 20.4597; 0.634885; -2.84193e-07
22; 15; 1.39655e+09; 1.39832e+09; 0; 0.10732; 22.1043; 0.625273; 2.12035e-08
22; 16; 1.39851e+09; 1.40273e+09; 0; 0.279611; 23.5597; 0.664971; -4.49449e-07
22; 17; 1.40319e+09; 1.40984e+09; 0; 0.432681; 22.7546; 0.698914; -2.07807e-06
22; 18; 1.40993e+09; 1.41214e+09; 0; 0.140166; 22.4049; 0.703666; -1.77469e-06
22; 19; 1.41227e+09; 1.42329e+09; 0; 0.608495; 24.8096; 0.690439; 2.53105e-08
22; 20; 1.42489e+09; 1.43075e+09; 0; 0.291339; 26.0267; 0.677473; 4.75758e-07
22; 21; 1.43092e+09; 1.44604e+09; 0; 0.914791; 27.3553; 0.684337; 5.85647e-06
22; 22; 1.44639e+09; 1.4557e+09; 0; 0.587151; 28.6839; 0.6912; 1.12372e-05
22; 23; 1.45595e+09; 1.46583e+09; 0; 0.540586; 29.2883; 0.701477; 6.42901e-06
22; 24; 1.46643e+09; 1.47513e+09; 0; 0.484669; 28.6839; 0.6912; 1.12372e-05
22; 25; 1.47541e+09; 1.48786e+09; 0; 0.708873; 29.039; 0.691899; 0.000505619
22; 26; 1.49529e+09; 1.50123e+09; 0; 0.306185; 27.547; 0.563766; 0.0044825
22; 27; 1.50152e+09; 1.51915e+09; 0; 1.01903; 25.549; 0.530636; 0.0044825
22; 28; 1.53235e+09; 1.5328e+09; 0; 0.0215291; 30.3286; 0.605424; 0.00296
23; 0; 1.37335e+09; 1.37338e+09; 0; 0.00196762; 10.5225; 0.63032; -4.6475e-07
23; 1; 1.37356e+09; 1.37526e+09; 0; 0.114228; 5.63835; 0.641236; 0.00133473
23; 2; 1.37536e+09; 1.37605e+09; 0; 0.0469708; 5.7271; 0.573477; -0.00259526
23; 3; 1.37632e+09; 1.37752e+09; 0; 0.0695378; 11.5714; 0.482224; -0.00810602
23; 4; 1.37762e+09; 1.37784e+09; 0; 0.0147511; 5.8443; 0.563773; -0.00246666
23; 5; 1.3784e+09; 1.38124e+09; 0; 0.136064; 5.07586e-06; 0.657869; 0.00341828
